18.520100,73.150002
19.319300,75.000000
21.473101,80.000000
23.618099,85.000000
27.882999,95.000000
32.115799,105.000000
38.409500,120.000000
46.706902,140.000000
54.909100,160.000000
63.027802,180.000000
75.071602,210.000000
86.978500,240.000000
98.768303,270.000000
100.000000,273.149994
110.452003,300.000000
120.109001,325.000000
129.694000,350.000000
148.647995,400.000000
167.311996,450.000000
185.688004,500.000000
203.774994,550.000000
221.572998,600.000000
239.082993,650.000000
256.303986,700.000000
273.235992,750.000000
289.878998,800.000000
306.234009,850.000000
322.299011,900.000000
338.076996,950.000000
353.565002,1000.000000
368.764008,1050.000000
383.674988,1100.000000
390.480988,1123.150024
