0.079330,480.000000
0.090620,475.000000
0.101910,470.000000
0.113560,465.000000
0.125470,460.000000
0.137590,455.000000
0.149850,450.000000
0.162210,445.000000
0.174640,440.000000
0.187100,435.000000
0.199610,430.000000
0.224630,420.000000
0.249640,410.000000
0.274560,400.000000
0.287010,395.000000
0.324170,380.000000
0.361110,365.000000
0.410050,345.000000
0.446470,330.000000
0.458600,325.000000
0.506910,305.000000
0.518920,300.000000
0.554940,285.000000
0.602750,265.000000
0.638420,250.000000
0.673890,235.000000
0.709090,220.000000
0.744000,205.000000
0.778570,190.000000
0.801390,180.000000
0.824050,170.000000
0.846510,160.000000
0.868740,150.000000
0.879760,145.000000
0.890720,140.000000
0.901610,135.000000
0.912430,130.000000
0.923170,125.000000
0.933830,120.000000
0.944400,115.000000
0.954870,110.000000
0.965240,105.000000
0.975500,100.000000
0.985640,95.000000
0.995650,90.000000
1.005520,85.000000
1.015250,80.000000
1.024820,75.000000
1.034250,70.000000
1.043530,65.000000
1.056300,58.000000
1.067020,52.000000
1.077500,46.000000
1.087810,40.000000
1.089530,39.000000
1.094890,36.000000
1.098640,34.000000
1.100600,33.000000
1.102630,32.000000
1.104760,31.000000
1.107020,30.000000
1.109450,29.000000
1.112120,28.000000
1.115170,27.000000
1.118960,26.000000
1.124630,25.000000
1.135980,24.000000
1.155580,23.000000
1.177050,22.000000
1.196450,21.000000
1.223210,19.500000
1.266850,17.000000
1.304040,15.000000
1.334380,13.500000
1.356420,12.500000
1.380120,11.500000
1.406050,10.500000
1.434740,9.500000
1.466840,8.500000
1.502580,7.500000
1.590750,5.200000
1.626220,4.200000
1.651560,3.400000
1.673980,2.600000
1.685850,2.100000
1.693670,1.700000
1.698180,1.400000
1.704190,1.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
