3.405000,28.000000
3.820000,30.000000
4.235000,32.000000
5.146000,36.000000
5.650000,38.000000
6.170000,40.000000
6.726000,42.000000
7.909000,46.000000
9.924000,52.000000
12.180000,58.000000
15.015000,65.000000
19.223000,75.000000
23.525000,85.000000
32.081001,105.000000
46.647999,140.000000
62.980000,180.000000
75.043999,210.000000
98.783997,270.000000
116.269997,315.000000
131.615997,355.000000
148.651993,400.000000
165.466003,445.000000
182.035004,490.000000
198.386002,535.000000
216.255997,585.000000
232.106003,630.000000
247.712006,675.000000
261.390991,715.000000
276.566010,760.000000
289.829987,800.000000
293.145996,810.000000
